;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
4819;13;4;3;0;4;9;1;1;2;4;1;0;4;2;6;0;9;3;0;7;10;5;2;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;42;57;0;0;4;13;4.714285714285714;5;0.7368421052631579;0.35;Los hobbits se sobresaltaron y Sam desenvainó la espada y cubrió a Frodo, pero Trancos se agachó rápidamente junto a él
4820;3;0;0;0;2;8;0;3;0;5;2;0;4;2;7;0;7;0;0;1;4;4;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;32;0;0;3;12;4.384615384615385;0;0.75;0.34285714285714286;No soy un jinete Negro, Sam dijo gentilmente, ni estoy ligado a ellos
4821;6;1;1;0;8;9;0;1;2;3;0;0;2;1;5;0;6;1;0;5;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;28;37;0;0;1;9;5.076923076923077;1;0.7567567567567568;0.35443037974683544;He estado tratando de descubrir dónde se han metido, pero sin resultado alguno
4822;9;0;2;0;2;5;0;0;2;1;0;0;2;0;8;0;7;1;1;3;2;3;2;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;29;0;0;1;9;3.6;1;0.8620689655172413;0.36231884057971014;No alcanzo a entender por qué se han ido y no han vuelto a atacarnos
4823;4;0;2;0;2;7;0;0;1;0;0;0;1;0;3;1;2;1;1;2;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;17;0;0;1;7;3.875;0;0.8235294117647058;0.358974358974359;Pero no hay señales de que anden cerca
4824;7;1;4;0;5;10;1;0;0;3;0;0;3;2;2;0;9;3;2;6;5;2;5;2;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;39;42;0;1;2;11;4.368421052631579;5;0.9285714285714286;0.38235294117647056;Cuando oyó lo que Frodo tenía que decirle, se mostró de veras preocupado, y movió la cabeza y suspiró
4825;20;1;2;0;5;16;1;2;1;6;0;0;9;4;7;1;4;5;4;9;5;3;7;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;54;64;0;1;3;10;4.37037037037037;1;0.84375;0.3724137931034483;Luego les ordenó a Pippin y Merry que calentaran la mayor cantidad de agua que fuera posible en las pequeñas marmitas y que le lavaran la herida
4826;2;0;2;0;8;11;3;1;0;3;1;0;1;1;6;0;6;0;1;2;1;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26;29;0;1;2;9;4.384615384615385;1;0.896551724137931;0.37142857142857144;¡Mantened el fuego encendido y cuidad de que Frodo no se enfríe! dijo
4827;5;0;1;0;1;4;0;1;0;1;1;0;4;2;2;0;4;1;0;2;3;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;17;20;0;0;2;9;4.111111111111111;2;0.85;0.3695652173913043;Luego se incorporó y se alejó, llamando a Sam
4828;4;1;1;0;2;6;0;0;1;2;3;0;0;1;3;0;6;0;1;3;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;0;0;1;8;4.222222222222222;0;1.0;0.40425531914893614;Creo que ahora entiendo mejor dijo en voz baja
4829;2;0;3;0;0;6;0;1;0;2;0;0;2;1;3;0;4;1;1;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;17;0;0;1;8;4.714285714285714;1;0.9411764705882353;0.4;Parece que los enemigos eran sólo cinco
4830;7;1;3;0;1;9;0;0;0;2;0;0;1;0;8;0;10;3;3;8;6;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;34;38;0;1;1;11;4.625;3;0.8947368421052632;0.37777777777777777;Por qué no estaban todos aquí, no lo sé, pero no creo que esperaran encontrar resistencia
4831;3;0;0;0;1;8;0;0;1;1;1;0;2;4;4;0;7;1;2;3;2;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;25;0;0;1;9;4.083333333333333;0;0.92;0.3770491803278688;Por el momento se han retirado, aunque temo que no muy lejos
4832;3;0;1;0;0;3;0;2;2;2;0;0;1;1;3;0;5;0;0;6;3;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;21;0;0;1;10;5.142857142857143;1;0.7142857142857143;0.3488372093023256;Regresarán otra noche, si no logramos huir
4833;11;0;5;0;3;16;0;1;2;4;0;0;5;0;11;0;9;5;3;5;10;2;5;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;55;0;0;2;12;4.636363636363637;2;0.8545454545454545;0.3790322580645161;Ahora se contentan con esperar, pues piensan que ya casi han conseguido lo que desean y que el Anillo no podrá escapárseles
4834;10;1;2;0;4;12;0;1;2;6;0;0;5;7;4;0;8;0;4;4;3;4;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;42;0;0;2;8;4.142857142857143;1;1.0238095238095237;0.39814814814814814;Me temo, Sam, que imaginan que tu amo ha recibido una herida mortal, que lo someterá a lo que ellos decidan
4835;5;1;1;0;0;4;1;0;0;2;0;0;4;2;2;0;5;0;1;1;4;2;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18;22;0;0;2;8;4.555555555555555;1;0.8181818181818182;0.36;¡Ya veremos! Sam sintió que el llanto lo sofocaba
4836;1;0;1;0;2;4;0;0;0;1;1;0;0;0;2;0;3;1;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;0;2;11;6.25;0;0.6428571428571429;0.3103448275862069;¡No desesperes! dijo Trancos
4837;12;2;0;0;5;8;3;1;1;3;0;0;3;3;6;0;6;2;2;2;5;2;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;37;39;0;0;3;9;3.85;2;0.9487179487179487;0.38144329896907214;Tu Frodo es de una pasta más firme de lo que yo pensaba, aunque Gandalf ya me lo había insinuado
4838;3;0;2;0;4;14;0;2;2;5;0;0;4;5;5;0;9;2;2;6;8;3;6;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;48;0;0;1;9;4.095238095238095;3;0.8333333333333334;0.37383177570093457;No está muerto y creo que resistirá el poder maligno de la herida mucho más de lo que sus enemigos suponen
4839;9;0;3;0;2;3;0;0;1;1;0;0;4;1;1;0;5;1;1;5;1;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;24;0;0;1;8;3.9166666666666665;2;0.9583333333333334;0.3898305084745763;Haré todo lo que esté a mi alcance para ayudarlo y curarlo
4840;8;2;3;0;5;13;0;0;0;6;0;0;3;3;7;0;5;2;0;4;6;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;38;40;0;2;2;14;5.714285714285714;3;0.95;0.40425531914893614;¡Cuídalo bien en mi ausencia! Se volvió rápidamente desapareciendo de nuevo entre las sombras
4841;18;5;2;0;10;17;2;0;3;2;1;0;9;4;5;0;13;0;2;9;5;6;6;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;58;67;0;1;1;10;4.2;2;0.8656716417910447;0.3670886075949367;  Frodo dormitaba, aunque el dolor que le causaba la herida no dejaba de aumentar y un frío mortal se le extendía desde el hombro hasta el brazo y el costado
4842;6;3;2;0;4;4;0;0;2;3;0;0;7;0;4;0;6;0;0;2;3;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;32;0;0;1;12;5.5;2;0.6875;0.3384615384615385;Los tres hobbits lo cuidaban, calentándolo y lavándole la herida
4843;4;0;1;0;1;3;0;0;1;1;0;0;2;0;2;0;2;1;0;0;2;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;11;14;0;0;1;7;4.0;1;0.7857142857142857;0.36666666666666664;La noche pasó lenta y tediosa
4844;13;1;6;0;3;5;1;1;0;5;0;0;8;0;6;1;4;0;0;3;2;1;3;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;33;38;0;0;2;7;4.0;3;0.868421052631579;0.36666666666666664;El alba crecía en el cielo y una luz gris invadía la cañada, cuando Trancos volvió al fin
4845;12;1;4;0;7;9;0;2;1;6;0;0;8;1;8;0;5;0;2;4;3;4;6;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;44;47;0;1;1;12;5.166666666666667;6;0.9361702127659575;0.3963963963963964;¡Mirad! gritó, e inclinándose levantó del suelo una túnica negra que había quedado allí oculta en la oscuridad
4846;6;2;2;0;3;7;1;1;1;3;0;0;3;1;6;0;5;2;0;6;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;25;30;0;0;1;9;4.3076923076923075;2;0.8333333333333334;0.36231884057971014;Había un desgarrón en la tela, un poco por encima del borde inferior
4847;6;0;1;0;5;3;1;0;0;1;1;0;2;1;0;0;3;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;0;0;2;6;3.5;0;0.8666666666666667;0.3611111111111111;La marca de la espada de Frodo dijo
4848;13;2;3;0;4;19;0;1;0;5;0;0;7;2;6;1;4;3;2;6;11;4;6;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;49;55;0;1;1;12;4.608695652173913;2;0.8909090909090909;0.3798449612403101;El único daño que le causó al enemigo, temo, pues es invulnerable y las espadas que traspasan a ese rey terrible caen destruidas
4849;3;2;0;0;1;7;1;0;1;0;0;0;4;3;1;0;2;1;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;21;0;1;2;8;4.0;2;0.7142857142857143;0.3333333333333333;Más mortal para él fue el nombre de Elbereth
4850;7;0;3;0;4;6;2;3;2;1;0;0;5;3;2;0;9;1;0;4;3;3;4;1;0;0;3;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;30;42;0;0;3;8;3.9444444444444446;3;0.7142857142857143;0.33707865168539325;¡Y más mortal para Frodo fue esto! Se agachó de nuevo y tomó un cuchillo largo y delgado
4851;3;1;0;0;0;1;1;0;1;1;1;0;3;0;2;0;3;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;11;13;0;0;1;6;3.8333333333333335;2;0.8461538461538461;0.3793103448275862;La hoja tenía un brillo frío
4852;9;2;2;0;4;10;0;0;0;1;0;0;7;2;5;0;8;1;1;5;2;6;3;2;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;32;42;0;1;2;7;4.5625;1;0.7619047619047619;0.3595505617977528;Cuando Trancos lo levantó vieron que el borde del extremo estaba mellado y la punta rota
4853;25;2;6;0;8;23;1;0;2;4;2;0;7;7;14;1;14;3;3;12;11;4;9;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;80;87;0;2;2;10;4.5675675675675675;5;0.9195402298850575;0.3883495145631068;Pero mientras aún lo sostenía a la luz creciente, observaron asombrados que la hoja parecía fundirse y que se desvanecía en el aire como una humareda, no dejando más que la empuñadura en la mano de Trancos
4854;5;0;0;0;3;6;2;1;2;5;0;0;5;1;1;1;2;1;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;22;0;1;1;9;4.3;0;0.9545454545454546;0.39622641509433965;Fue este maldito puñal el que ha infligido la herida
4855;11;0;4;0;4;6;1;0;1;2;0;0;3;2;3;1;7;3;0;6;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;34;0;0;1;9;4.5;1;0.8529411764705882;0.37662337662337664;Pocos tienen ahora el poder de curar el daño causado por armas tan maléficas
4856;4;0;2;0;1;4;0;0;1;1;0;0;2;1;1;0;4;1;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;15;0;0;1;7;3.4444444444444446;2;1.0666666666666667;0.4;Pero haré todo lo que esté a mi alcance
4857;17;0;3;0;4;14;0;1;0;2;0;0;11;3;12;2;5;2;0;4;7;5;7;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;48;58;0;1;1;10;3.888888888888889;3;0.8275862068965517;0.36363636363636365;Se sentó en el suelo y tomando la empuñadura del arma se la puso en las rodillas y le cantó una lenta canción en una lengua extraña
4858;13;2;1;0;5;9;1;2;0;4;1;0;7;0;12;0;13;3;1;6;6;2;5;3;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;47;55;0;0;2;10;4.291666666666667;3;0.8545454545454545;0.3700787401574803;En seguida, poniéndola a un lado, se volvió a Frodo y pronunció en voz baja unas palabras que los otros no llegaron a entender
4859;14;1;2;0;2;7;0;1;1;1;2;0;7;0;3;1;4;2;2;3;4;3;4;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;37;0;1;1;7;4.4;0;0.8108108108108109;0.37037037037037035;Del saco pequeño que llevaba a la cintura extrajo las hojas largas de una planta
4860;21;0;8;0;7;16;0;0;2;5;3;0;16;5;13;0;16;4;0;12;16;6;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;94;0;3;1;13;4.628571428571429;3;0.7021276595744681;0.3350253807106599;Estas hojas –dijo caminé mucho para encontrarlas, pues la planta no crece en las lomas desnudas, sino entre los matorrales de allá lejos al sur del camino| las encontré en la oscuridad por el olor
4861;6;0;2;0;5;8;3;1;1;3;2;0;2;0;5;0;3;0;1;4;3;3;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;29;33;0;2;1;9;4.846153846153846;2;0.8787878787878788;0.3815789473684211;Estrujó entre los dedos una hoja, que difundió una fragancia dulce y fuerte
4862;14;1;2;0;4;16;1;0;2;4;1;0;6;3;7;0;6;2;2;7;6;6;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;51;0;2;5;11;4.5;0;0.9215686274509803;0.3884297520661157;Fue una suerte que la haya encontrado, pues es una planta medicinal que los Hombres del Oeste trajeron a la Tierra Media
4863;18;0;8;0;2;22;1;0;3;6;1;0;14;3;11;0;18;4;2;10;12;7;3;3;0;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;68;87;0;0;1;10;4.636363636363637;1;0.7816091954022989;0.3655913978494624;Athelas la llamaron y ahora sólo crece en los sitios donde ellos acamparon o vivieron hace tiempo| y no se la conoce en el norte excepto por aquellos que frecuentan las tierras salvajes
4864;7;0;2;0;3;13;1;1;1;8;1;0;0;1;8;0;1;1;1;5;7;5;5;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;40;0;0;1;13;6.333333333333333;1;0.875;0.3977272727272727;Tiene grandes virtudes curativas, pero en una herida semejante quizá sean insuficientes
4865;7;1;2;0;1;7;1;1;4;2;1;0;5;1;3;0;6;0;0;4;3;2;1;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;25;33;0;1;2;9;3.8;2;0.7575757575757576;0.3472222222222222;Trancos echó las hojas en el agua hirviente y le lavó el hombro a Frodo
4866;13;4;3;0;1;12;1;0;1;3;0;0;7;3;4;0;7;1;1;9;9;6;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;53;0;0;1;11;4.684210526315789;0;0.6792452830188679;0.3333333333333333;El aroma del vapor era refrescante y los otros tres hobbits sintieron que les calmaba y aclaraba las mentes
4867;24;6;5;0;11;19;2;0;2;9;0;0;12;6;12;0;21;3;3;10;10;6;7;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;4;0;0;0;2;0;0;0;0;0;0;88;95;1;0;2;10;4.27906976744186;8;0.9263157894736842;0.3876651982378855;La hierba actuaba además sobre la herida, pues Frodo notó que le disminuía el dolor y también aquella sensación de frío que tenía en el costado| pero el brazo continuaba como sin vida y no podía alzar la mano o mover los dedos
4868;23;5;4;0;9;26;1;2;4;9;0;0;7;9;11;0;19;9;1;13;19;3;4;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;85;100;0;2;2;11;5.083333333333333;4;0.85;0.3881278538812785;Lamentaba amargamente su propia necedad y se reprochaba no haberse mostrado más firme pues comprendía ahora que al ponerse el Anillo no había obedecido a sus propios deseos sino a las órdenes imperiosas de los enemigos
4869;14;1;1;0;2;10;0;3;0;6;1;0;4;2;3;0;4;5;1;10;7;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;40;43;0;1;1;11;4.882352941176471;3;0.9302325581395349;0.4;Se preguntaba si no quedaría lisiado para siempre y cómo se las arreglarían para proseguir el viaje
4870;4;1;0;0;3;8;0;0;0;5;0;0;1;0;4;0;2;3;2;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;22;1;0;1;8;4.181818181818182;3;1.0909090909090908;0.42105263157894735;Se sentía tan débil que ni siquiera podía ponerse de pie
4871;2;1;1;0;1;3;0;0;0;2;0;0;2;3;1;0;5;1;0;2;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;20;0;0;1;9;5.666666666666667;1;0.7;0.35;Los otros discutían este mismo problema
4872;6;1;3;0;5;9;1;0;0;6;1;0;3;3;5;0;8;3;0;5;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;38;0;0;3;11;5.3076923076923075;1;0.8157894736842105;0.3780487804878049;Decidieron rápidamente dejar la Cima de los Vientos tan pronto como fuera posible
4873;9;0;2;0;6;11;0;2;3;8;1;0;2;1;4;0;9;1;1;3;8;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;39;40;0;0;2;9;4.9375;1;0.975;0.4105263157894737;Pienso ahora dijo Trancos que el enemigo ha estado vigilando este sitio desde hace varios días
4874;8;2;1;0;2;7;1;2;1;5;0;0;3;0;4;0;7;2;2;4;4;2;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;31;35;0;0;2;8;4.466666666666667;2;0.8857142857142857;0.3780487804878049;Si Gandalf vino por aquí, tiene que haberse visto obligado a escapar y no volverá
4875;14;0;6;0;8;17;0;3;1;7;0;0;5;2;6;0;20;5;5;13;14;6;10;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;1;0;0;0;0;0;0;73;79;1;0;1;9;4.75;5;0.9240506329113924;0.3924731182795699;De todos modos y luego del ataque de   anoche, correrías grave peligro aquí si nos quedamos después que oscurezca y la situación no podría ser peor para nosotros en cualquier otro sitio
4876;9;0;3;0;3;5;1;1;1;2;0;0;1;3;5;0;8;4;0;6;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;34;0;0;1;10;4.357142857142857;1;0.7941176470588235;0.36;Tan pronto como se hizo de día se prepararon una comida frugal y empacaron
4877;10;0;3;0;6;10;2;0;0;5;1;0;4;4;8;0;15;4;1;9;1;4;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;43;51;0;1;3;10;4.523809523809524;1;0.8431372549019608;0.3706896551724138;Como Frodo no podía caminar, dividieron la mayor parte del equipaje entre los cuatro y montaron a Frodo en el poney
4878;20;6;4;0;8;14;2;1;2;2;1;0;4;7;4;1;20;3;0;8;13;7;4;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;66;76;0;1;2;9;4.363636363636363;6;0.868421052631579;0.3728813559322034;En los últimos pocos días la pobre bestia había mejorado de modo notable| ya parecía más gorda y fuerte y había comenzado a mostrar afecto a sus nuevos dueños, sobre todo a Sam
4879;18;4;4;0;5;20;0;0;5;10;3;0;8;4;4;0;8;3;4;13;4;6;8;3;0;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;66;74;0;0;3;11;4.724137931034483;2;0.8918918918918919;0.39759036144578314;El tratamiento que había recibido de Bill Helechal tenía que haber sido muy duro para que un viaje por tierras salvajes le pareciera mucho mejor que la vida anterior
4880;1;0;2;0;1;3;0;0;0;3;0;0;0;0;3;0;1;1;0;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;13;0;0;1;9;5.75;1;0.7692307692307693;0.37037037037037035;Partieron en dirección sur
4881;10;2;3;0;4;9;1;3;0;6;0;0;5;3;3;0;8;2;0;8;5;1;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;43;0;0;1;11;4.875;2;0.8372093023255814;0.3829787234042553;Esto significaba cruzar el camino, pero era el modo más rápido de llegar a regiones arboladas
4882;14;4;6;0;6;21;2;3;1;5;0;0;4;3;6;0;11;4;2;9;10;8;5;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;60;72;0;0;3;13;5.583333333333333;4;0.8333333333333334;0.379746835443038;Y necesitaban combustible, pues Trancos decía que Frodo tenía que estar abrigado, especialmente de noche, y además el fuego serviría para protegerlos a todos
4883;28;6;9;0;8;17;0;0;1;10;0;0;12;6;9;0;10;2;0;11;7;11;5;5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;89;0;2;3;12;4.714285714285714;4;0.8314606741573034;0.37;Planeaban también abreviar el trayecto cortando a través de otra vuelta del camino| al este, más allá de la Cima de los Vientos, la ruta cambiaba de curso describiendo una amplia curva hacia el norte
4884;16;2;4;0;10;13;1;1;1;3;0;0;10;3;9;0;9;1;0;8;4;4;1;1;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;63;0;1;1;14;4.904761904761905;0;0.6666666666666666;0.3387096774193548;Marcharon lenta y precavidamente bordeando las faldas del sudoeste de la colina y no tardaron en llegar al borde del camino
4885;3;1;0;0;1;5;0;0;1;1;1;0;2;0;2;1;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;14;0;0;2;7;4.333333333333333;1;0.8571428571428571;0.375;No había señales de los Jinetes
4886;16;2;2;0;3;11;2;1;0;3;1;0;5;5;10;0;12;3;3;9;6;2;6;2;0;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;52;62;0;0;1;10;4.222222222222222;4;0.8387096774193549;0.36879432624113473;Pero en el mismo momento en que cruzaban de prisa alcanzaron a oír dos gritos lejanos: una voz fría que llamaba y una voz fría que respondía
4887;8;1;4;0;3;7;0;0;1;3;0;0;5;2;3;0;7;2;1;6;3;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;35;0;1;1;12;5.636363636363637;1;0.7714285714285715;0.3698630136986301;Temblando se precipitaron hacia los matorrales que crecían del otro lado
